date,SL,S2,S3,S4,SH,2L,22,23,24,2H,3L,32,33,34,3H,4L,42,43,44,4H,BL,B2,B3,B4,BH
2016-05-01,2.225603606152569,3.7660623654992484,1.4699770860168608,2.8531233852783267,0.6568902657942032,1.1915742675541239,2.49956237585814,2.5838635312667435,-0.06504831144717205,-0.1155960568554873,1.6290695752377737,0.48018594625709543,5.284606677241166,1.4929974245260627,-1.0983964465219829,4.714228326581851,4.339995394514282,2.373194131209993,-0.06761586542196918,1.0310317731421437,3.0041470505955146,1.439564178987042,-0.3510571820827839,3.516718087639969,1.7731670482931932
2016-06-01,2.9063967479078574,-0.4407599352061893,-1.0202471874754386,-0.7205502739606616,-1.1368528864242586,-0.3208525409297198,0.03441384344109999,1.895686656102641,0.992161572335094,0.2710196485130214,-0.3117276913904108,-1.7120544361609822,-0.2907964489470948,-1.1604017383374126,-1.365043593452144,0.013174535902415796,-0.3499237941713327,-1.699247489472548,-0.4998692804174827,-2.611298762848426,-0.18662537794580625,0.025085163660479026,-1.649317919487508,-1.7183546878662836,-0.6999461884036187
2016-07-01,11.419048094095634,7.540976441350939,4.454726585646394,3.65626141056008,5.813496939459105,5.663838568230513,3.2582312429957296,6.457604557024327,4.74894664898113,6.051844629467447,6.10247131169506,6.660793151894543,4.312902926282946,2.974661611478703,0.08785921004343988,5.605052799613876,1.827386742680149,1.2950852201516763,1.0246518578406372,-1.6580108786539214,2.4464560087041054,3.6737792276097205,2.157432779354585,0.47330896581514564,1.7438414504366597
2016-08-01,-0.9688344196416534,2.139250670868386,1.3369625402465621,5.473021765444515,5.202876467027433,0.2572979050997941,0.9782503823062003,1.811542331889226,3.944864806156181,2.4874771733749967,0.29228871680189616,-1.4286978550736698,-0.35867668914798845,-0.2636576981929668,3.2587581228117926,-3.819964922381046,-2.6995276410053926,1.5639820186858717,-0.792884407827491,4.731482568783488,-2.8695908132458854,-2.984580457046673,-0.6567912263370194,0.5098776404653517,2.9360360690207306
2016-09-01,3.6731447953729646,0.6318116876029025,-0.8188020599702908,1.763903436317469,0.014507667413041547,1.9648785901202974,1.3843076067137492,2.8801433196120105,0.2667169098054377,1.0834890008552729,1.132726617621664,-0.15282144733574532,3.2452027879023437,1.0002931805727573,-3.297406220338655,0.6896452934371685,-0.961008395944865,-2.577787997237274,-3.3145315139261324,-2.6730026828596616,-3.3439830091256715,-1.2963630463838507,-2.3242511221004487,0.511339819237183,-1.9548274874489326
2016-10-01,-11.333337445599735,-8.137012672756798,-8.640648965023976,-2.4785623278434117,-3.376360091011116,-10.658448812511454,-5.888652279468085,-2.537925329103211,-0.4394360602452876,0.853148009546834,-3.3522747761421114,-2.4623553082517553,1.0031513611818677,-0.12812728066718398,3.1870103395455276,-3.5269123923257863,-0.45366273136823154,2.682339271947663,-0.09825050860527629,2.949089855088263,-1.2219889001776543,0.5659061277961042,3.130192453872225,6.991073307920768,7.734563968454255
2016-11-01,1.2194352723800779,6.917610730817379,12.82774177515481,12.738321716004844,19.941985276765053,-1.2590989789632103,3.792335210205224,9.818119771784572,12.485162040195119,15.915293641040497,-3.451374961280016,-0.3223856489511655,7.489623163942163,8.84965864446608,14.986825182238485,-6.939108262688437,-1.5245243783924647,0.5706487400919156,6.6429080664829545,11.510221869023935,-8.420774342108812,-3.97373165110856,-3.380237266845077,6.678555285049874,8.699212580906282
2016-12-01,-0.1490242208910968,1.5242708471107091,3.835536008093038,3.0821506697657357,5.825765590058195,-2.1833197374558013,-0.34971132645103487,2.8616961166127437,6.814407135923565,7.596449116047915,-2.694856462528875,2.761302230974534,3.4278899145691852,8.373789866619312,4.093232455943906,-0.7926827407429438,1.018898978830089,2.6354177304762922,3.7672483488828936,4.66573454127425,-2.505754303358571,-3.5679619753933967,1.6002243037021344,3.188067119277596,3.6599162781646526
2017-01-01,3.926367049432218,0.4443604731276203,0.4945220775566206,-0.28617124622632956,1.1924910968429485,-0.1128143472466534,5.710108112559307,1.1212041647529982,-0.6421358255754116,-1.432444484468304,3.1939358775731925,4.280926467663033,1.186045071646673,1.0505078774005485,-0.06187126821464006,6.181587930345702,4.465981328340376,1.9616521284402408,1.3574203333808907,1.3969080772228777,7.206155284040682,3.427571583435567,4.489656822936637,2.1818216679983156,-2.0250331853812336
2017-02-01,1.896476437126986,0.34935161981832885,0.6891431404843633,1.1471840948435081,2.5979285954754565,3.6658233173889867,3.1616701031696204,2.747201814878264,2.044470693794052,1.4767535762878,5.893594837859929,3.471920548435576,4.975004535991379,1.7549419397092427,3.594862858606353,3.0928068896601113,4.337651368323295,5.424110988687232,4.823237670338561,4.137762425517992,7.686488128203325,6.503797564002721,6.155443822502164,2.6531711107464853,2.0656682233125356
2017-03-01,3.0474877555255477,3.8434488878700903,1.206403650826449,-0.8668850030224701,-0.6999714270979855,3.5753638218526875,0.07063860559813318,2.5123947349908144,-2.6337177706473036,-2.7947188403453187,2.1960358588557027,5.0592499805523845,0.3426651936606488,-2.1364078794562964,-1.7791368781722094,4.735615213834612,2.338065895555661,-1.2323411611075712,-0.20542152420567739,-2.696892514046339,5.444782812353337,2.4954904602238037,-0.12181491158458502,-0.3469634259449159,-4.49919645013925
2017-04-01,3.4971829679426634,3.328763549294523,5.126135690041667,1.8907381027176438,-1.431092011272239,4.338325164385832,1.8419950418381585,0.1749777787474256,-0.5198007566613962,-0.48849253254731273,3.27488972468029,1.161965276149122,3.2318423246617005,1.7985470786471514,-0.5756644609674227,0.08211686746387148,3.525592351601208,0.46189048295527646,-1.096759604619025,-3.323430065647856,1.1158037882148975,0.6292683543242037,2.571029540593594,-2.31678439202423,-0.5430663599312867
2017-05-01,1.5193428417752144,0.9537758149635586,-0.9788964394780291,-4.720717439877496,-6.096325142584872,6.237699759583722,2.4771735122813006,0.3531412485376313,-1.283323578570208,-5.5270237342623165,7.288671998605889,4.0589307186680905,2.9270824720957944,-0.6494658693413342,-1.576383698582639,7.47542415602987,5.094166435872216,2.3477086051572993,1.096356407476275,0.3531694792325455,8.428772910330855,2.608042966520701,3.246255428354322,2.0452982805216164,-1.6905733778326304
2017-06-01,1.4415242540587556,2.8807088536902077,4.214247559805909,3.7561439766644553,2.9894402768763877,1.9261131614873408,1.9514597461689616,1.2881230667372385,4.213633255967184,1.341312572189044,-1.1326961287773079,0.4617265312638674,-0.0006689750661345029,-0.6037884526240309,1.3741623201945243,-0.3273374452412421,-0.39910452836797183,-1.8549513416084915,-1.8677830694901676,1.5951292980037288,-4.645277727109386,-1.2965608054672835,-2.6301671363606824,-2.2688188565715937,1.6619992263113523
2017-07-01,0.2656403667910101,-0.33675054292299245,0.030454008618856387,0.796906651764244,0.7211463869995536,0.7956825813334589,-0.3541043207795076,1.2084985196305058,5.416662127239017,3.5048964909179445,4.063988672495597,3.8931495947523267,3.484968096303576,3.184721916714824,1.8873429865601352,0.9144052041945856,1.5063298518372377,3.6523163601939066,4.6247048110136735,1.8665877922836398,0.8286584576716312,2.3540784423450676,4.829242919662385,2.3515846947696284,2.542630776672917
2017-08-01,1.17383941742313,0.01916708518624921,-1.5795147919580765,-1.6093785447154807,-7.799921904370063,-0.3282732459468012,1.8117908431302894,1.2305590791392276,-2.020796760276898,-3.994803126397006,0.5561592259401378,3.5753044557444085,1.3862810671136416,-1.888837613456472,-2.6229958221110485,2.3721334175855056,2.419637230154969,0.22375949235633974,-1.8506066657085878,-0.8969137978336785,0.7884118703599108,1.1201220369479696,3.4066513022157126,-0.40850871169687797,-0.823089278356372
2017-09-01,1.842137376654982,5.958145249392765,7.845384342546749,9.92963552132973,9.564581446904992,5.223805322040495,0.5032666888065753,5.0272798872581355,4.849826488189538,6.611800371896026,-1.5083891914454515,0.8932938842527801,-1.4871149023224208,6.931075179178338,4.68247732739707,-4.87345215321152,-2.6339503824797994,-0.15707003094631,0.8415185130579914,0.8114006518054651,-4.67180583181789,-4.6551460589863245,-1.4380921322014826,-1.292177956136054,0.1318830446153454
2017-10-01,1.7878044440754515,-0.6587405875948082,0.44228253910222626,-0.9619999335604088,0.1394357633367635,1.058343268187437,2.953769886037762,1.384536107462503,2.4381352402237955,-1.5884462743250864,-0.016741578792626832,1.0009108551348544,3.644634351491945,3.9954506134239915,2.575754375279556,2.45997330408428,3.0418698245723466,1.660055780150949,2.4600759210190084,4.022982718373951,3.990080005502874,3.6818339890997374,3.645413854791149,3.456700880154205,1.688863999910335
2017-11-01,6.7272856098676055,5.532948306161878,-0.35992517636680343,0.5682919480929622,0.369074562564502,2.713909555035124,0.8935452484070268,0.8215970737584009,1.074405768905975,2.0526962745462334,3.2404695944897846,3.7694958750628045,2.6555357090874425,2.4758956713638924,3.7259548523122277,2.670803423238771,0.8795116528552787,-0.5184206461292482,1.1522336965353297,1.8624462388798375,2.6591315485440896,2.6270050287761926,3.3750398321768,2.8414817424900574,4.170014731086717
2017-12-01,1.430275633962421,0.543535920812425,1.5239514398823788,1.921478437044159,1.0061148341874417,0.14832798650069967,0.043199253600120835,1.5092616342691105,1.1595626816980382,-1.4079957940307617,2.204091730104622,-0.015535393974029477,-0.08583428944975813,3.026903057454688,2.926922440007596,2.6168456479213926,-0.7759259927948872,1.3900381981634642,1.8605035577314906,-0.2340019276123566,-0.5565483663376991,-1.0297270600650914,0.22081092746819242,3.695385802548133,5.1950451076926
2018-01-01,4.017773521619739,1.5238312936407703,1.586439780709187,2.837434222165783,-0.13720223056533376,5.338642758317488,6.264420099153185,5.071107556939893,2.700763025366747,5.60866163628504,6.810755091939027,9.113118531944064,4.498338485607139,5.155161780643124,4.955392579023446,9.883817968696796,7.285340076772708,10.622502974483092,6.88749599392087,3.694464721826108,8.346128195378705,10.33022132091421,9.939390150975626,6.350090745283894,7.5220467531359
2018-02-01,-0.9975423940381392,-1.8348830476045117,-0.5748832402094393,-5.155266600638435,-4.5188756391256195,-2.66952500072021,-2.768024414556261,-0.3877366298135314,-4.084460944771477,-3.3161354699055643,-0.4404504495150241,-2.801659342721764,-3.6596349514002955,-3.007960972464653,-3.9404449094825584,-0.4516194342976836,-3.8347478960472325,-2.524013726089247,-4.542480314853677,-3.298463936362169,-2.5601523539000954,-1.1715654124984058,-2.3025526800414626,-3.9713029246015275,-7.589903924107532
2018-03-01,0.3461880332412832,0.3755140341037615,2.4229130665151386,3.90594116748018,5.344176497553066,-1.0557273931546503,1.0126148586834895,-0.8820360672012224,0.9242157529049342,-1.6963366216861004,-3.0692944004139475,-2.7416946663140336,-1.4466812378222231,-1.7927722592062694,-1.678915952050578,-4.975147190350071,-3.9614075980954873,-4.362060727537875,-6.723731256427968,-5.589141589386238,-4.885537815223633,-5.13834498740723,-8.441053770035353,-4.5524263366639905,-5.243442244140584
2018-04-01,-1.5951252727663863,2.3736634450584218,1.290098920825802,1.9792251556356837,-0.5859980526133419,-0.6810227946948837,1.4855600216780331,1.113856776724188,0.7625464560368895,4.791042604096949,0.14148859106334882,0.2678081194514921,-1.5949636412405181,-0.7339064676342915,4.863460836620556,-1.2822279610994087,-0.724741256979426,-0.6930064017486839,3.031719543896215,2.560845066027693,-1.5220954907847184,-2.8086564800537133,0.276918481524026,-1.2646596118924216,-2.5311534467197374
2018-05-01,12.150366672789469,11.36567990795585,8.502131007521335,8.458908980292135,4.716683254808916,8.165385711841708,8.786970002220038,5.683956810794413,5.077465226150866,3.8592871265678776,4.952770475108964,2.1353482263595853,3.1280011463664485,0.18505376637582638,-3.0433893168337534,0.31219756118595754,1.5531977925084852,-0.009721318718212496,-0.6395136136288804,-3.838698693425502,0.5517986486446371,-1.5086152753377653,-2.297877161821665,-5.226493401243729,-7.337508057049032
2018-06-01,3.0726035550445054,1.637513061917178,1.2718934645209135,0.7334909263115589,-1.378679844133408,2.408628460465057,3.810881858483702,3.386811204873491,1.0493844225866567,-1.688358179182448,3.414989338665231,0.17786660288815215,1.53836649133736,0.8760697412237608,-2.8287415121806516,0.8762997497730998,2.019322775228363,0.7265085148265324,2.7879732570935856,-4.945283435236475,0.9765095631255167,0.5015900527393244,-2.368490809921372,-2.076152002892704,-3.1114637200356103
2018-07-01,-1.590201098503074,2.3413507333112262,0.21049114828764237,4.706585091519376,0.7905573439749132,0.30674694314995854,1.166950619308472,1.985437986647852,-0.47135069280570807,-0.8869696762298727,3.382578529848387,4.668158522570768,6.175938067552199,3.0167155166922086,6.079743366807236,4.8891322991635695,3.2460081782020045,2.4468606191004505,3.4189763317892092,3.208716841229957,7.123544438377452,5.846313609926377,3.2699700540561176,7.431472747418739,6.300308696245044
2018-08-01,7.128929148468286,7.341707929849491,4.884037689294763,5.687224467861203,2.0788870042725307,7.864410958703551,6.931979532803333,4.4881635738837895,0.720245480604575,3.8523027549665985,8.138068400505842,4.325946242197037,2.018194138210057,0.9696558199890245,-0.7968603242050952,8.81147908483973,4.364245894225959,4.448312384067027,2.4284635338841127,0.9084709311633532,4.22733366809438,5.011882758660633,2.506710259767406,0.6267963813077093,-2.9169524633154964
2018-09-01,-2.356012409483405,-0.09412322056352118,-1.0893740018538187,-3.2484830185222147,-2.270995980437846,0.012049791034421609,-2.557260710433485,-0.20827395019691164,-4.399563692435274,-4.737719804064909,0.148082953176345,-0.7093288133687797,-0.2811888881189534,-2.1873053541720107,-0.20963600552230566,0.8258315416974997,4.225443445837998,2.259651815225584,1.630551022709893,-0.6488437657520567,2.794850808659029,2.057361327415768,1.5594141848044452,0.8085634929662748,0.5100694535857753
2018-10-01,-15.578540628519022,-11.294773986574334,-13.619154325601269,-9.615930369372073,-8.664032413728506,-11.071744899960265,-11.769290278893543,-9.947955030037186,-5.854747746546864,-9.614709224354854,-11.905144692150106,-8.351233210554943,-7.074276148907529,-5.521972886757792,-4.288826426280631,-9.138091539211958,-6.571962198069207,-4.048391569374383,-3.9792224630273965,-2.935177443582958,-6.423828976403549,-3.940134639796148,-0.028606368510672553,-0.27605008834026923,1.6987871395757728
2018-11-01,1.4430002396085038,0.5659543654404379,-0.057715449993235746,2.416777128574117,0.3395017386426389,-3.1731890954238136,2.400294184070945,0.6814808634024874,1.2875587115019438,3.414244544094946,0.2850428982429647,3.2583438926486252,3.614343387335161,5.020415893716736,5.331962889887131,1.4039962140789926,1.5715958997551696,2.6730434502783087,4.438216543207484,2.7162808399321263,2.6027647315518063,2.820792632506373,3.5923679476381816,0.990696710123038,4.274311865646774
2018-12-01,-8.65856126307102,-12.178067707091492,-13.060592664008357,-11.322839459505083,-11.170717520076886,-7.047974104950603,-9.536661436517864,-10.689233725424259,-9.636109580892102,-9.634482494410609,-7.43384666127015,-7.280282373348271,-9.82310642970997,-12.356170856529392,-13.598422352520455,-5.481653412253207,-6.802819339321965,-8.143745171395299,-9.896474819802023,-9.80257239459574,-6.043581550093601,-3.3768944911963383,-6.242989939236837,-6.872325799457906,-7.086771828843856
2019-01-01,12.811314542702087,10.291264895006456,12.786656938136225,10.275828013326237,8.835145579806653,11.660893405912148,10.622526679388763,11.533078910017938,7.359218178844959,12.111298123846263,8.549254066839394,9.842359189362854,10.351191450034328,8.414457699861156,10.249860116853334,5.394699569634913,6.555365052178957,7.773121696013948,6.320303062481736,8.483851725006636,5.246286020408718,6.2371318353205965,5.785088861668415,5.885545896430323,8.280171516874987
2019-02-01,9.212312743406049,5.7530711119965865,7.6299656685597395,5.586040394194054,1.5165667587680476,3.77043026855348,5.462658518164448,2.9541083361116898,2.261993962835145,2.934502576159025,7.048108143314763,3.5218450277999382,0.6971859173330621,4.287709347975163,3.5740312459838637,5.291446416213518,2.520553172263416,3.1803010426757847,-4.075504646288927,1.9917523459923343,3.8150733497265565,3.6302070566467903,3.0042711262155732,-0.44032777183065325,0.12087752092642123
2019-03-01,1.8490672123820837,0.14313397532358743,-1.5218388347201106,-2.169400065529222,-5.7918957110949485,3.0444842260451814,3.356171238415849,-0.22466420355140626,-1.3941060376931076,-3.5332295914215845,3.989826411520901,1.0023216605413636,-0.5967928976350767,-1.0680835720165536,-4.4879690276768835,5.8185958289110085,3.1638668559236724,2.039518775652182,1.225182272232604,-2.038649467530684,6.99817117848665,6.246361967477553,5.153747493255828,0.8415062372068267,-0.13906123317161434
2019-04-01,-0.8854000449384949,1.8672645016697103,3.1106114984197695,1.1151039745617246,4.804601241037965,0.17460431817201783,1.921943421549646,2.11245006281952,4.46755850629796,6.855012234250948,-0.68305448602288,5.05028813858736,4.676195908549083,5.80668620922662,7.491464653447135,2.2474264431999647,2.462264601468245,3.8634271827183664,3.983375324095039,5.078681972029888,3.5576773260220063,6.466060743388768,6.0701200134088555,5.412613551452487,9.325014225119205
2019-05-01,-8.042413886782278,-6.621677261560227,-9.660410988531487,-11.538424564802266,-10.676423518612387,-7.177251924911028,-7.015608191492945,-5.967048771384458,-8.486563561121878,-9.333468219239368,-0.8134107946600677,-6.013482097609074,-8.85300735508406,-9.917711777368302,-11.145587690668467,-2.6447187784770674,-3.3787096081505688,-5.981135715043304,-8.27444160192462,-9.534694240531971,-4.150012713519426,-3.298233780477242,-6.975421408781443,-5.842889060603464,-7.213882110557481
2019-06-01,9.419286511216175,9.00506141299878,8.65127227229467,4.480614937556244,9.515711504932291,6.211290585779392,8.707343200966717,4.901600928052618,5.030434248968048,7.397926032034551,5.593794929551103,6.6832881359715595,5.341523601897677,7.4093391606634915,6.689901646877803,6.7774882542337895,5.8500537296156345,8.923610069306498,4.997310733501106,6.711924261027275,4.812096920894101,5.172490160323156,10.715890803774151,8.077355688611267,6.975594004724128
2019-07-01,-1.5467821343670378,-0.8384606227383958,-0.030754186936205352,-0.6313970474704411,-0.37326601672890847,-2.0855981510330386,-2.100172801433555,-0.594251485679103,2.4618518389763278,1.0456905520082997,1.9999600450230748,2.9340788734277163,0.6215640956788432,1.2239121173451957,1.425277392801855,0.8200260137275301,1.6970247089388377,0.3036692285828666,1.977292882641255,1.2936151118370283,2.5961167693688814,4.955926980771298,1.2826962197024727,2.5201733143344804,4.151871716042274
2019-08-01,-0.8357589154905061,-0.34716234481928065,-6.3225516395250425,-6.279473412109661,-9.880895447361038,3.578171282301138,-0.600882902610848,-3.279550902174939,-5.2568292567061325,-8.753000795768799,2.4713747764027594,0.7256326747551192,-1.2096121200785117,-3.5262764916281863,-11.032971614274416,3.2986901436286358,2.2395160393925986,-3.5094580565649425,-3.007539463055198,-7.625972871189619,2.2550747563696256,3.466226934392053,-0.6923437499854245,-1.7267850097951007,-6.102037614796112
2019-09-01,-4.600609435410004,-3.210448710412191,-2.3608671205314895,6.339748782340438,6.362736283233116,-4.605716793113103,-4.011160229227572,3.2719173290797903,4.813084857895143,6.7069420127804715,-4.966567078260682,-1.3288806812234588,-1.2507178699131818,6.600207592199146,8.895510677642962,-5.2464395892906195,-1.9421751445232154,2.089971103918493,5.358352536191784,9.204435323477773,-7.858495919238637,-1.7671940061092117,-0.3636220589501744,2.661094406974569,7.793898926701851
2019-10-01,2.862504138355428,7.5232902893291715,0.42278514094340114,1.8068553748260585,1.4230031400104532,5.8415982596569425,5.089457325970383,2.1215058936187976,0.1552311780352218,0.06637628078032531,3.9611487017758935,6.218291178005756,2.508676935291343,5.0399739778799395,0.48716803948446147,3.001588304694191,3.7724535839587308,1.9426613948477447,2.106102127377358,-0.0077250262027317995,4.191958085781921,1.8886325744846468,2.3136675938187152,-0.021791661108126692,-0.06963376317796752
2019-11-01,7.792009176384588,6.716537561092252,3.5898362050943633,6.483636522553333,2.412792596343981,7.0767737132305575,4.846026202242943,3.457331995188483,3.7443467910668513,0.02795367478740829,5.17621163760906,3.8005103150839155,5.602675312776961,3.830078274672383,4.300777748183756,4.688410755516729,2.036222048046953,3.6563423386193303,4.475084494997095,1.6544489942703253,6.216163048473476,4.307735343294654,2.992136011592034,2.0735465355713205,1.5694086522043045
2019-12-01,2.194658124032401,1.5398002048203199,5.221546273986345,2.6930610168740583,4.971924830719975,-0.4818120396601393,2.495044163342668,6.004366889389165,3.551411631167698,4.9873794558883615,1.674432884914937,3.220047852775986,2.6608115794043146,4.186822989725269,5.5738747700494296,2.7070756052744587,1.2186365923804083,2.669759638926468,2.768446286601894,3.050010499102841,-0.8174965434520736,1.6351492184848888,2.828385013211962,1.5081098094049223,2.916882154037177
